,player,team,team within selected timeframe,position,age,market value,contract expires,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",sliding tackles per 90,padj sliding tackles,shots blocked per 90,interceptions per 90,padj interceptions,fouls per 90,yellow cards,yellow cards per 90,red cards,red cards per 90,successful attacking actions per 90,goals per 90,non-penalty goals,non-penalty goals per 90,xg per 90,head goals,head goals per 90,shots,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,smart passes per 90,"accurate smart passes, %",key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",conceded goals,conceded goals per 90,shots against,shots against per 90,clean sheets,"save rate, %",xg against,xg against per 90,prevented goals,prevented goals per 90,back passes received as gk per 90,exits per 90,aerial duels per 90.1,free kicks per 90,direct free kicks per 90,"direct free kicks on target, %",corners per 90,penalties taken,"penalty conversion, %",duels won per 90,defensive duels won per 90,aerial duels won per 90,accurate crosses per 90,accurate crosses from left flank per 90,accurate crosses from right flank per 90,successful dribbles per 90,offensive duels won per 90,accurate passes per 90,accurate forward passes per 90,accurate back passes per 90,accurate lateral passes per 90,accurate short / medium passes per 90,accurate long passes per 90,accurate smart passes per 90,accurate passes to final third per 90,accurate passes to penalty area per 90,accurate through passes per 90,accurate progressive passes per 90,duels extrp,successful defensive actions extrp,defensive duels extrp,aerial duels extrp,sliding tackles extrp,shots blocked extrp,interceptions extrp,fouls extrp,yellow cards extrp,red cards extrp,successful attacking actions extrp,goals extrp,non-penalty goals extrp,xg extrp,head goals extrp,shots extrp,assists extrp,crosses extrp,crosses from left flank extrp,crosses from right flank extrp,crosses to goalie box extrp,dribbles extrp,offensive duels extrp,touches in box extrp,progressive runs extrp,accelerations extrp,received passes extrp,received long passes extrp,fouls suffered extrp,passes extrp,forward passes extrp,back passes extrp,lateral passes extrp,short / medium passes extrp,long passes extrp,xa extrp,shot assists extrp,second assists extrp,third assists extrp,smart passes extrp,key passes extrp,passes to final third extrp,passes to penalty area extrp,through passes extrp,deep completions extrp,deep completed crosses extrp,progressive passes extrp,conceded goals extrp,shots against extrp,xg against extrp,prevented goals extrp,back passes received as gk extrp,exits extrp,aerial duels.1 extrp,free kicks extrp,direct free kicks extrp,corners extrp,duels won extrp,defensive duels won extrp,aerial duels won extrp,accurate crosses extrp,accurate crosses from left flank extrp,accurate crosses from right flank extrp,successful dribbles extrp,offensive duels won extrp,accurate passes extrp,accurate forward passes extrp,accurate back passes extrp,accurate lateral passes extrp,accurate short / medium passes extrp,accurate long passes extrp,accurate smart passes extrp,accurate passes to final third extrp,accurate passes to penalty area extrp,accurate through passes extrp,accurate progressive passes extrp,position0,position1,position2
11,P. Cissé,Saint-Étienne,Olympiacos Piraeus,LCB,25,5000000,,12,973,0,1.12,0,0.0,13.13,64.79,Senegal,Senegal,right,192,83,yes,9.53,4.72,74.51,4.72,68.63,0.0,0.0,0.09,6.01,10.0,0.92,2,0.18,0,0.0,0.65,0.0,0,0.0,0.1,0,0.0,8,0.74,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,80.0,2.13,56.52,1.29,0.65,0.09,36.72,1.02,0.28,54.57,85.59,25.25,76.92,1.2,84.62,24.42,94.32,45.6,91.48,8.97,55.67,22.16,36.91,0.0,0.0,0.09,0.0,0.09,0.0,0.0,6.47,65.71,0.37,25.0,0.37,50.0,0.28,0.0,10.73,69.83,0,,0,,0,0.0,0.0,0.0,,,0.55,,,0.0,0.0,0.0,0.0,0,0.0,850.6927000000002,351.6872,323.93359999999996,0.0,0.0,0.0,36.800000000000004,120.3876,4670.6463,1942.23,101.544,2303.2943999999998,4171.488,499.35990000000004,0.0,425.14369999999997,9.25,18.5,749.2759,141.9498888888889,103.02988888888888,51.02844444444444,51.02844444444444,0.0,0.973,64.97477777777777,9.946222222222223,1.946,0.0,7.027222222222223,0.0,0.0,1.0811111111111111,0.0,8.000222222222222,0.0,0.0,0.0,0.0,0.0,4.973111111111112,23.027666666666665,13.946333333333333,7.027222222222223,0.973,396.984,11.027333333333333,3.027111111111111,589.9623333333334,272.98055555555555,12.973333333333333,264.00733333333335,492.9866666666667,96.97566666666668,0.0,0.0,0.973,0.0,0.973,0.0,69.94788888888888,4.000111111111111,4.000111111111111,3.027111111111111,0.0,116.00322222222223,,,0.0,,5.9461111111111125,,,0.0,0.0,0.0,9196.933301111112,3802.129395555555,3502.082142222222,0.0,0.0,0.0,397.8488888888889,1301.52372,50494.876110000005,20997.664333333334,1097.8034666666665,24901.171679999996,45098.420266666675,5398.635363333334,0.0,4596.275778888888,100.00277777777778,200.00555555555556,8100.505007777777,Center Back,,
12,Y. M'Vila,Olympiacos Piraeus,Olympiacos Piraeus,"RDMF, LDMF",30,5000000,2023-06-30,24,1947,4,2.89,2,1.53,10.68,62.34,France,"France, Congo",right,182,80,no,8.41,4.99,67.59,2.03,65.91,0.88,1.47,0.23,4.16,6.98,0.74,3,0.14,0,0.0,1.02,0.18,4,0.18,0.13,1,0.05,23,1.06,43.48,17.391,0.09,0.46,50.0,0.18,100.0,0.28,16.67,0.05,0.18,100.0,1.11,62.5,1.06,0.18,0.0,47.43,0.46,0.88,63.14,89.53,19.65,82.35,6.29,97.79,29.72,93.0,56.58,93.22,6.1,58.33,20.19,38.08,0.07,0.55,0.0,0.09,0.32,42.86,0.28,9.52,73.79,1.25,51.85,0.92,40.0,0.69,0.28,8.64,84.49,0,,0,,0,0.0,0.0,0.0,,,1.29,,,0.0,0.0,0.0,0.0,0,0.0,665.7912,337.27410000000003,133.79729999999998,23.0,18.0,4.667600000000001,18.0,69.375,5652.9242,1618.1774999999998,615.0991,2763.96,5274.3876,355.813,13.7152,702.4808,64.8125,36.800000000000004,729.9936,231.04399999999998,181.93633333333335,107.95033333333335,43.91566666666666,19.037333333333333,4.975666666666667,89.99466666666667,16.008666666666667,3.028666666666667,0.0,22.066,3.8939999999999997,3.8939999999999997,2.8123333333333336,1.0816666666666668,22.931333333333335,1.9469999999999998,9.951333333333334,3.8939999999999997,6.057333333333334,1.0816666666666668,3.8939999999999997,24.013,22.931333333333335,3.8939999999999997,0.0,1026.069,9.951333333333334,19.037333333333333,1365.9286666666667,425.09499999999997,136.07366666666667,642.9426666666666,1224.014,131.9633333333333,1.5143333333333335,11.898333333333335,0.0,1.9469999999999998,6.922666666666666,6.057333333333334,205.94933333333333,27.041666666666668,19.90266666666667,14.926999999999998,6.057333333333334,186.912,,,0.0,,27.907,,,0.0,0.0,0.0,14403.28296,7296.363030000001,2894.48159,497.56666666666666,389.4,100.97574666666668,389.4,1500.8125,122291.59352666668,35006.57325,13306.643863333335,59793.668,114102.58507999999,7697.421233333333,296.7054933333333,15197.001306666667,1402.1104166666667,796.1066666666667,15792.19488,Defensive Midfielder,,
13,Bruma,Olympiacos Piraeus,Olympiacos Piraeus,"RAMF, LAMF",26,5000000,2023-06-30,13,918,4,2.57,2,1.5,18.92,48.7,Guinea-Bissau,"Guinea-Bissau, Portugal",right,173,70,yes,4.51,5.29,61.11,0.69,28.57,0.0,0.0,0.1,1.27,2.15,0.88,3,0.29,0,0.0,4.22,0.39,4,0.39,0.25,0,0.0,23,2.25,30.43,17.391,0.2,1.37,21.43,0.2,50.0,1.18,16.67,0.29,4.8,57.14,10.49,43.93,3.82,3.04,1.47,39.12,2.06,0.88,48.82,81.12,9.9,70.3,15.39,93.63,10.78,73.64,46.27,83.69,1.27,46.15,14.98,26.13,0.15,1.08,0.2,0.1,1.37,35.71,0.59,3.53,69.44,2.65,48.15,0.98,30.0,1.76,0.29,4.9,68.0,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.0,0.0,0.0,0.29,0,0.0,921.4040000000001,323.2719,19.7133,29.3591,10.0,19.6706,274.272,460.8257,3960.2784,695.97,1440.9657,793.8392,3872.3363,58.6105,48.922700000000006,245.12319999999997,127.5975,29.4,333.20000000000005,192.984,46.001999999999995,53.958000000000006,7.037999999999999,0.0,1.02,12.954,8.976,2.9579999999999997,0.0,43.044,3.9780000000000006,3.9780000000000006,2.55,0.0,22.95,2.04,13.974,2.04,12.036,2.9579999999999997,48.959999999999994,106.99799999999999,38.964,31.008000000000003,14.994,399.02399999999994,21.012,8.976,497.964,100.98,156.978,109.95599999999999,471.954,12.954,1.5299999999999998,11.016,2.04,1.02,13.974,6.018,36.006,27.029999999999998,9.996,17.952,2.9579999999999997,49.98000000000001,,,0.0,,1.02,,,0.0,0.0,2.9579999999999997,9398.320800000001,3297.37338,201.07566000000003,299.46282,102.0,200.64012,2797.5744,4700.42214,40394.839680000005,7098.894000000001,14697.85014,8097.15984,39497.83026,597.8271,499.0115400000001,2500.2566399999996,1301.4944999999998,299.88,3398.6400000000003,Attacking Midfielder,,
14,M. Wagué,Barcelona,PAOK,"RB, RWB",22,4000000,2023-06-30,7,427,0,0.25,1,0.28,22.97,57.8,Senegal,Senegal,right,177,70,no,12.65,11.17,67.92,2.53,50.0,1.05,1.79,0.0,4.0,6.79,2.53,2,0.42,0,0.0,2.32,0.0,0,0.0,0.05,0,0.0,2,0.42,50.0,0.0,0.21,3.16,20.0,0.0,0.0,3.16,20.0,0.21,2.53,58.33,5.06,54.17,1.05,1.69,0.21,24.03,2.53,1.26,37.94,74.44,13.28,63.49,6.96,90.91,11.8,82.14,31.41,85.23,3.58,23.53,16.39,30.63,0.06,0.21,0.21,0.0,0.0,0.0,0.42,2.74,53.85,2.11,20.0,0.21,0.0,0.42,0.63,5.9,46.43,0,,0,,0,0.0,0.0,0.0,,,0.21,,,0.0,0.0,0.0,0.0,0,0.0,1327.666,758.6664000000001,126.49999999999999,63.2,0.0,63.2,147.57489999999999,274.1002,2824.2535999999996,843.1472,632.7336,969.2520000000001,2677.0743,84.23740000000001,0.0,147.549,42.199999999999996,0.0,273.937,108.97988888888888,60.01722222222222,52.995444444444445,12.003444444444444,4.981666666666667,0.0,18.977777777777778,12.003444444444444,1.9926666666666668,0.0,11.007111111111112,0.0,0.0,0.23722222222222225,0.0,1.9926666666666668,0.9963333333333334,14.992444444444446,0.0,14.992444444444446,0.9963333333333334,12.003444444444444,24.006888888888888,4.981666666666667,8.01811111111111,0.9963333333333334,114.00900000000001,12.003444444444444,5.978,180.0042222222222,63.00622222222221,33.02133333333333,55.98444444444445,149.023,16.985111111111113,0.2846666666666666,0.9963333333333334,0.9963333333333334,0.0,0.0,1.9926666666666668,12.999777777777778,10.010777777777777,0.9963333333333334,1.9926666666666668,2.989,27.992222222222225,,,0.0,,0.9963333333333334,,,0.0,0.0,0.0,6299.037577777777,3599.450586666667,600.1722222222221,299.8488888888889,0.0,299.8488888888889,700.1609144444444,1300.453171111111,13399.514302222222,4000.265048888889,3001.9694133333333,4598.562266666667,12701.230290000001,399.65966444444445,0.0,700.0380333333334,200.21555555555554,0.0,1299.6788777777779,Full Back,Wing Back,
15,P. Mantalos,AEK Athens,AEK Athens,"AMF, LCMF, CF",29,4000000,2022-06-30,24,1888,1,3.74,7,3.89,25.17,49.81,Greece,Greece,right,176,73,no,7.01,7.44,57.05,2.81,30.51,0.72,1.19,0.05,2.05,3.41,2.15,2,0.1,1,0.05,5.29,0.05,1,0.05,0.18,0,0.0,36,1.72,36.11,2.778,0.33,1.81,26.32,1.0,28.57,0.76,18.75,0.24,4.72,66.67,10.58,53.6,2.62,2.1,1.14,30.51,1.43,2.62,42.38,80.88,14.68,72.73,7.29,92.16,14.49,85.53,37.18,86.03,3.48,54.79,19.09,34.61,0.19,1.48,0.1,0.14,2.57,40.74,0.62,7.82,75.0,4.19,52.27,2.57,35.19,2.05,0.33,7.39,89.03,0,,0,,0,0.0,0.0,0.0,,,0.19,,,2.19,0.05,0.0,1.95,0,0.0,1253.7177000000001,424.452,85.73310000000001,47.6392,28.57,14.25,314.6824,567.088,3427.6944,1067.6764,671.8464,1239.3297,3198.5954,190.6692,104.70179999999999,586.5,219.01130000000003,90.43829999999998,657.9317,528.0106666666668,147.05422222222222,156.07466666666667,58.94755555555555,15.104,1.048888888888889,43.00444444444444,45.10222222222222,2.097777777777778,1.048888888888889,110.97244444444445,1.048888888888889,1.048888888888889,3.776,0.0,36.08177777777778,6.922666666666667,37.96977777777778,20.977777777777778,15.943111111111111,5.034666666666666,99.0151111111111,221.9448888888889,54.96177777777778,44.053333333333335,23.914666666666662,640.032,29.998222222222218,54.96177777777778,889.0382222222222,307.95377777777776,152.928,303.96799999999996,779.9537777777778,73.00266666666667,3.985777777777778,31.047111111111107,2.097777777777778,2.9368888888888893,53.91288888888889,13.006222222222222,164.0462222222222,87.8968888888889,53.91288888888889,43.00444444444444,6.922666666666667,155.02577777777776,,,0.0,,3.985777777777778,,,45.94133333333333,1.048888888888889,40.906666666666666,26300.21130666667,8904.059733333333,1798.4899200000002,999.3645511111112,599.3351111111111,298.93333333333334,6601.337457777777,11896.246044444442,71905.41141333332,22397.47825777778,14093.84448,25998.38304,67099.42350222223,3999.8161066666667,2196.411093333333,12303.466666666667,4594.370382222222,1897.1945599999997,13801.944995555556,Attacking Midfielder,Central Midfielder,Striker
16,L. Garcia,AEK Athens,AEK Athens,"RAMF, RW, RWF",23,4000000,2025-06-30,19,1412,4,1.79,5,4.46,29.89,47.12,Trinidad and Tobago,Trinidad and Tobago,left,180,72,no,7.2,5.8,54.95,4.46,54.29,0.38,0.63,0.0,3.63,5.98,2.23,3,0.19,0,0.0,7.58,0.25,4,0.25,0.11,0,0.0,25,1.59,40.0,16.0,0.32,3.31,44.23,0.06,0.0,3.19,44.0,0.57,9.11,55.24,16.95,42.86,3.25,3.7,2.04,15.49,1.72,1.27,24.92,74.68,4.78,64.0,7.58,90.76,8.35,67.94,20.91,80.18,0.83,46.15,16.04,11.07,0.28,1.53,0.0,0.06,0.64,70.0,0.64,1.85,51.72,2.93,47.83,0.45,71.43,0.89,1.34,3.76,81.36,0,,0,,0,0.0,0.0,0.0,,,0.06,,,1.15,0.25,50.0,2.93,0,0.0,1408.4168,318.71,242.1334,146.4013,0.0,140.35999999999999,503.2364,726.477,1861.0256000000004,305.92,687.9608000000001,567.299,1676.5638000000001,38.3045,44.800000000000004,95.682,140.1419,32.1435,305.9136,468.9408888888889,112.96,90.99555555555555,69.97244444444443,5.961777777777779,0.0,56.95066666666666,34.98622222222222,2.9808888888888894,0.0,118.92177777777779,3.922222222222222,3.922222222222222,1.7257777777777776,0.0,24.945333333333334,5.020444444444445,51.93022222222223,0.9413333333333334,50.047555555555554,8.942666666666666,142.92577777777777,265.9266666666666,50.98888888888889,58.0488888888889,32.00533333333333,243.0208888888889,26.984888888888886,19.92488888888889,390.96711111111114,74.9928888888889,118.92177777777779,131.0022222222222,328.05466666666666,13.021777777777778,4.392888888888889,24.004,0.0,0.9413333333333334,10.04088888888889,10.04088888888889,29.02444444444445,45.968444444444444,7.06,13.963111111111111,21.023111111111113,58.99022222222222,,,0.0,,0.9413333333333334,,,18.04222222222222,3.922222222222222,45.968444444444444,22096.494684444442,5000.205777777777,3798.8040088888883,2296.8737288888888,0.0,2202.092444444444,7895.2199644444445,11397.616933333333,29197.423857777783,4799.54488888889,10793.340551111112,8900.290977777777,26303.423173333336,600.9550444444444,702.8622222222223,1501.1442666666667,2198.6706977777776,504.29580000000004,4799.44448,Attacking Midfielder,Wing Back,Wing Forward
17,S. Papastathopoulos,Olympiacos Piraeus,Olympiacos Piraeus,"RCB, LCB",32,4000000,2023-06-30,6,388,0,0.33,0,0.0,11.37,57.14,Greece,Greece,right,186,89,no,7.89,3.48,80.0,5.1,45.45,0.7,1.32,0.7,4.41,8.38,1.86,1,0.23,0,0.0,0.23,0.0,0,0.0,0.08,0,0.0,1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,50.0,0.23,0.7,0.23,52.19,0.46,0.46,64.95,93.57,20.18,83.91,3.94,100.0,34.79,99.33,60.31,96.15,4.64,60.0,20.22,40.18,0.0,0.0,0.0,0.0,0.23,100.0,0.0,4.41,57.89,0.7,33.33,0.23,100.0,0.0,0.0,6.96,83.33,0,,0,,0,0.0,0.0,0.0,,,2.32,,,0.0,0.0,0.0,0.0,0,0.0,649.6818,278.4,231.795,0.0,0.0,0.0,0.0,23.0,6077.3715,1693.3038,394.0,3455.6906999999997,5798.806500000001,278.4,23.0,255.2949,23.330999999999996,23.0,579.9768,49.017333333333326,34.01466666666666,15.002666666666666,21.986666666666665,3.0177777777777774,3.0177777777777774,19.012,8.018666666666668,0.9915555555555556,0.0,0.9915555555555556,0.0,0.0,0.34488888888888886,0.0,0.9915555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.9831111111111113,0.9915555555555556,3.0177777777777774,0.9915555555555556,224.99688888888886,1.9831111111111113,1.9831111111111113,280.0066666666667,86.99822222222222,16.985777777777777,149.98355555555557,260.00311111111114,20.003555555555554,0.0,0.0,0.0,0.0,0.9915555555555556,0.0,19.012,3.0177777777777774,0.9915555555555556,0.0,0.0,30.005333333333333,,,0.0,,10.001777777777777,,,0.0,0.0,0.0,2800.8504266666664,1200.2133333333334,999.2939999999999,0.0,0.0,0.0,0.0,99.15555555555555,26200.2238,7300.020826666666,1698.5777777777778,14897.866573333331,24999.299133333338,1200.2133333333334,99.15555555555555,1100.6046800000001,100.58253333333332,99.15555555555555,2500.344426666667,Center Back,,
18,A. Bouchalakis,Olympiacos Piraeus,Olympiacos Piraeus,"LDMF, RDMF, LCMF",27,4000000,2022-06-30,21,1435,3,1.91,4,1.65,14.17,52.65,Greece,Greece,left,186,82,no,8.34,5.33,62.35,2.2,62.86,0.44,0.76,0.38,4.58,7.88,1.32,2,0.13,0,0.0,1.38,0.19,3,0.19,0.12,1,0.06,16,1.0,18.75,18.75,0.25,0.5,25.0,0.38,33.33,0.06,0.0,0.0,1.19,57.89,3.32,41.51,0.56,1.44,0.56,49.23,0.56,0.82,62.91,87.44,18.38,74.74,9.47,93.38,27.28,93.56,56.51,90.9,5.9,59.57,19.53,29.9,0.1,0.82,0.06,0.06,1.32,28.57,0.75,10.72,73.1,2.7,51.16,2.32,29.73,1.38,0.13,9.34,83.22,0,,0,,0,0.0,0.0,0.0,,,0.56,,,0.13,0.13,0.0,0.0,0,0.0,746.0504999999999,332.32550000000003,138.292,12.5,12.6654,0.0,68.8891,137.8132,5500.850399999999,1373.7211999999997,884.3086000000001,2552.3168,5136.759,351.463,37.7124,783.632,138.132,68.97359999999999,777.2748,225.93277777777777,132.97666666666666,84.98388888888888,35.07777777777778,7.015555555555555,6.058888888888888,73.02555555555556,21.046666666666667,2.072777777777778,0.0,22.003333333333334,3.029444444444444,3.029444444444444,1.913333333333333,0.9566666666666666,15.944444444444445,3.986111111111111,7.972222222222222,6.058888888888888,0.9566666666666666,0.0,18.973888888888887,52.93555555555555,8.928888888888888,22.96,8.928888888888888,784.9449999999998,8.928888888888888,13.074444444444442,1003.0649999999999,293.0588888888889,150.9938888888889,434.9644444444445,901.0205555555555,94.07222222222222,1.5944444444444446,13.074444444444442,0.9566666666666666,0.9566666666666666,21.046666666666667,11.958333333333334,170.92444444444445,43.050000000000004,36.99111111111111,22.003333333333334,2.072777777777778,148.92111111111112,,,0.0,,8.928888888888888,,,2.072777777777778,2.072777777777778,0.0,11895.36075,5298.745472222223,2204.989111111111,199.30555555555554,201.94276666666664,0.0,1098.398427777778,2197.354911111111,87708.0036,21903.22135555555,14099.809344444444,40695.27342222222,81902.7685,5603.882277777778,601.3032666666667,12494.576888888889,2202.438,1099.7457333333332,12393.214866666667,Defensive Midfielder,Central Midfielder,
19,G. Masouras,Olympiacos Piraeus,Olympiacos Piraeus,"LAMF, LW, RAMF",27,4000000,,23,1174,7,6.44,4,5.9,16.33,40.38,Greece,Greece,right,184,76,no,5.6,5.9,50.65,2.53,39.39,0.23,0.41,0.08,2.38,4.21,1.46,2,0.15,0,0.0,3.68,0.54,7,0.54,0.49,1,0.08,30,2.3,60.0,23.333,0.31,2.76,44.44,2.22,44.83,0.46,33.33,0.23,1.99,42.31,4.68,32.79,5.06,0.69,0.38,19.93,1.3,0.69,25.6,74.55,5.44,60.56,6.21,95.06,8.36,69.72,21.24,81.23,1.69,36.36,15.77,23.4,0.45,1.69,0.0,0.08,0.61,37.5,1.23,2.07,59.26,2.22,58.62,0.54,14.29,1.3,1.23,3.45,75.56,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.38,0.08,0.0,0.84,0,0.0,659.4054,298.83500000000004,99.6567,122.65439999999998,99.52260000000001,15.3318,84.1969,153.4572,1908.48,329.44640000000004,590.3226,582.8592,1725.3252,61.4484,22.875,122.66819999999998,130.1364,7.7166,260.682,213.01577777777777,73.04888888888888,76.96222222222222,33.00244444444444,3.000222222222223,1.0435555555555556,31.045777777777776,19.044888888888888,1.9566666666666666,0.0,48.003555555555565,7.0440000000000005,7.0440000000000005,6.391777777777778,1.0435555555555556,30.00222222222222,4.043777777777778,36.00266666666666,28.95866666666667,6.000444444444446,3.000222222222223,25.958444444444442,61.047999999999995,66.00488888888889,9.000666666666666,4.956888888888889,259.97577777777775,16.95777777777778,9.000666666666666,333.9377777777778,70.96177777777778,81.006,109.05155555555555,277.06399999999996,22.04511111111111,5.870000000000001,22.04511111111111,0.0,1.0435555555555556,7.957111111111111,16.044666666666668,27.002,28.95866666666667,7.0440000000000005,16.95777777777778,16.044666666666668,45.00333333333334,,,0.0,,0.0,,,4.956888888888889,1.0435555555555556,10.957333333333333,8601.577106666668,3898.136555555556,1299.9662866666667,1599.9585066666664,1298.2170266666667,199.9948133333333,1098.3017844444444,2001.7639199999999,24895.061333333335,4297.4452622222225,7700.430359999999,7603.074453333334,22505.90872,801.56024,298.39166666666665,1600.13852,1697.55704,100.65876,3400.451866666667,Attacking Midfielder,Wing Back,
20,M. Krmenčík,PAOK,PAOK,CF,28,4000000,2023-06-30,12,785,3,5.57,0,0.28,20.52,33.52,Czech Republic,Czech Republic,right,191,93,yes,1.61,1.15,70.0,2.75,33.33,0.11,0.18,0.0,0.69,1.08,0.92,3,0.34,0,0.0,3.44,0.34,3,0.34,0.64,0,0.0,28,3.21,46.43,10.714,0.0,1.38,16.67,0.11,0.0,1.15,20.0,0.11,2.41,66.67,13.07,36.84,6.76,1.03,0.57,12.61,1.49,1.61,17.66,66.88,3.1,51.85,4.7,73.17,4.7,63.41,15.59,72.79,0.8,28.57,13.8,17.9,0.03,0.46,0.0,0.0,0.23,50.0,0.0,1.38,58.33,1.26,27.27,0.23,50.0,1.15,0.11,1.26,72.73,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,687.8304,80.5,91.6575,23.0046,0.0,23.0,160.6747,481.4988000000001,1181.1008,160.735,343.899,298.027,1134.7961,22.856,11.5,80.49539999999999,34.3602,11.5,91.63980000000001,178.98,14.04277777777778,10.030555555555555,23.98611111111111,0.9594444444444444,0.0,6.018333333333333,8.024444444444445,2.965555555555556,0.0,30.004444444444445,2.965555555555556,2.965555555555556,5.582222222222223,0.0,27.99833333333333,0.0,12.036666666666665,0.9594444444444444,10.030555555555555,0.9594444444444444,21.020555555555557,113.99944444444445,58.962222222222216,8.98388888888889,4.971666666666667,109.98722222222223,12.996111111111112,14.04277777777778,154.03444444444446,27.038888888888888,40.99444444444445,40.99444444444445,135.97944444444445,6.977777777777778,0.26166666666666666,4.012222222222222,0.0,0.0,2.006111111111111,0.0,12.036666666666665,10.99,2.006111111111111,10.030555555555555,0.9594444444444444,10.99,,,0.0,,0.0,,,0.0,0.0,0.0,5999.409600000001,702.1388888888889,799.4570833333333,200.65123333333335,0.0,200.61111111111111,1401.440438888889,4199.739533333334,10301.823644444443,1401.966388888889,2999.5635,2599.457722222222,9897.943761111112,199.35511111111114,100.30555555555556,702.0987666666665,299.6973,100.30555555555556,799.3027000000001,Striker,,
21,A. Živković,PAOK,PAOK,"RAMF, RW, RWF",24,4000000,2022-06-30,25,1988,5,3.31,3,6.37,21.28,42.98,Serbia,Serbia,left,169,70,no,7.24,6.7,58.11,1.58,25.71,0.09,0.15,0.0,3.26,5.5,1.68,6,0.27,0,0.0,5.16,0.23,4,0.18,0.15,0,0.0,44,1.99,38.64,11.364,0.14,4.07,33.33,1.54,32.35,2.49,34.55,0.68,5.52,45.08,9.73,38.14,3.35,1.72,1.13,25.53,1.49,0.59,37.08,75.58,8.65,73.82,8.87,91.33,12.4,71.53,30.02,81.9,3.12,68.12,17.93,36.37,0.29,2.17,0.14,0.09,0.95,57.14,0.86,3.3,80.82,4.48,51.52,0.81,50.0,1.54,1.4,6.34,85.0,0,,0,,0,0.0,0.0,0.0,,,0.09,,,0.95,0.09,50.0,2.81,1,100.0,914.6143999999999,389.337,40.6218,135.6531,49.819,86.0295,248.84159999999997,371.10220000000004,2802.5063999999998,638.543,810.0971,886.9720000000001,2458.638,212.53440000000003,54.283,266.70599999999996,230.80960000000005,40.5,538.9,470.0515555555555,159.92355555555557,147.99555555555557,34.900444444444446,1.9879999999999998,0.0,72.00977777777777,37.10933333333333,5.9639999999999995,0.0,113.97866666666667,5.080444444444445,3.9759999999999995,3.313333333333333,0.0,43.95688888888889,3.092444444444445,89.90177777777778,34.016888888888886,55.00133333333334,15.020444444444447,121.93066666666665,214.92488888888892,73.99777777777778,37.99288888888889,24.96044444444444,563.9293333333334,32.912444444444446,13.032444444444442,819.0559999999999,191.0688888888889,195.9284444444444,273.90222222222224,663.1084444444444,68.91733333333333,6.405777777777778,47.93288888888889,3.092444444444445,1.9879999999999998,20.984444444444442,18.996444444444446,72.89333333333333,98.95822222222225,17.892000000000003,34.016888888888886,30.924444444444443,140.04355555555554,,,0.0,,1.9879999999999998,,,20.984444444444442,1.9879999999999998,62.06977777777777,20202.815857777776,8600.021733333333,897.2904266666666,2996.4262533333335,1100.4463555555556,1900.2960666666668,5496.634453333333,8197.235262222222,61904.252479999996,14104.705377777776,17894.144831111113,19592.225955555557,54308.5816,4694.648746666668,1199.0511555555556,5891.239199999999,5098.32760888889,894.6,11903.702222222222,Attacking Midfielder,Wing Back,Wing Forward
